rank,industry,product_name,brand,price,user_rating,user_reviews,category,price_band,rating_tier
783,,The Cape Perfume,ABBOTT,84.0,4.6111,18,Fragrance,Premium ($51-100),Top Rated (4.5-5)
784,,Crescent Beach Perfume,ABBOTT,84.0,4.5882,17,Fragrance,Premium ($51-100),Top Rated (4.5-5)
785,,Crescent Beach Perfume,ABBOTT,84.0,4.5882,17,Fragrance,Premium ($51-100),Top Rated (4.5-5)
786,,Crescent Beach Perfume,ABBOTT,84.0,4.5882,17,Fragrance,Premium ($51-100),Top Rated (4.5-5)
787,,Montecito Perfume,ABBOTT,84.0,4.1111,9,Fragrance,Premium ($51-100),Good (4-4.4)
788,,Montecito Perfume,ABBOTT,84.0,4.1111,9,Fragrance,Premium ($51-100),Good (4-4.4)
789,,Montecito Perfume,ABBOTT,84.0,4.1111,9,Fragrance,Premium ($51-100),Good (4-4.4)
790,,Mojave Perfume,ABBOTT,84.0,4.0909,11,Fragrance,Premium ($51-100),Good (4-4.4)
791,,Mojave Perfume,ABBOTT,84.0,4.0909,11,Fragrance,Premium ($51-100),Good (4-4.4)
792,,Mojave Perfume,ABBOTT,84.0,4.0909,11,Fragrance,Premium ($51-100),Good (4-4.4)
793,,ABBOTT Sampler Set,ABBOTT,26.0,4.8163,49,Fragrance,Mid ($26-50),Top Rated (4.5-5)
794,,The Cape Perfume,ABBOTT,84.0,4.6111,18,Fragrance,Premium ($51-100),Top Rated (4.5-5)
795,,Crescent Beach Perfume Travel Spray,ABBOTT,29.0,4.7778,9,Fragrance,Mid ($26-50),Top Rated (4.5-5)
796,,Crescent Beach Perfume,ABBOTT,84.0,4.5882,17,Fragrance,Premium ($51-100),Top Rated (4.5-5)
797,,Seqouia Eau de Parfum Travel Spray,ABBOTT,29.0,4.1667,6,Fragrance,Mid ($26-50),Good (4-4.4)
798,,Sequoia Perfume,ABBOTT,84.0,4.619,21,Fragrance,Premium ($51-100),Top Rated (4.5-5)
799,,Mojave Perfume Travel Spray,ABBOTT,29.0,4.7143,7,Fragrance,Mid ($26-50),Top Rated (4.5-5)
800,,The Cape Perfume Travel Spray,ABBOTT,29.0,3.8333,6,Fragrance,Mid ($26-50),Average (3-3.9)
801,,Big Sky Eau de Parfum Travel Spray,ABBOTT,28.0,4.25,4,Fragrance,Mid ($26-50),Good (4-4.4)
802,,Big Sky Eau de Parfum,ABBOTT,84.0,4.625,8,Fragrance,Premium ($51-100),Top Rated (4.5-5)
803,,Montecito Perfume Travel Spray,ABBOTT,29.0,3.7143,7,Fragrance,Mid ($26-50),Average (3-3.9)
804,,Montecito Perfume,ABBOTT,84.0,4.1111,9,Fragrance,Premium ($51-100),Good (4-4.4)
805,,Mojave Perfume,ABBOTT,84.0,4.0909,11,Fragrance,Premium ($51-100),Good (4-4.4)
806,,ABBOTT Sampler Set,ABBOTT,26.0,4.8163,49,Fragrance,Mid ($26-50),Top Rated (4.5-5)
807,,The Cape Perfume,ABBOTT,84.0,4.6111,18,Fragrance,Premium ($51-100),Top Rated (4.5-5)
808,,Crescent Beach Perfume Travel Spray,ABBOTT,29.0,4.7778,9,Fragrance,Mid ($26-50),Top Rated (4.5-5)
809,,Crescent Beach Perfume,ABBOTT,84.0,4.5882,17,Fragrance,Premium ($51-100),Top Rated (4.5-5)
810,,Seqouia Eau de Parfum Travel Spray,ABBOTT,29.0,4.1667,6,Fragrance,Mid ($26-50),Good (4-4.4)
811,,Sequoia Perfume,ABBOTT,84.0,4.619,21,Fragrance,Premium ($51-100),Top Rated (4.5-5)
812,,Mojave Perfume Travel Spray,ABBOTT,29.0,4.7143,7,Fragrance,Mid ($26-50),Top Rated (4.5-5)
813,,The Cape Perfume Travel Spray,ABBOTT,29.0,3.8333,6,Fragrance,Mid ($26-50),Average (3-3.9)
814,,Big Sky Eau de Parfum Travel Spray,ABBOTT,28.0,4.25,4,Fragrance,Mid ($26-50),Good (4-4.4)
815,,Big Sky Eau de Parfum,ABBOTT,84.0,4.625,8,Fragrance,Premium ($51-100),Top Rated (4.5-5)
816,,Montecito Perfume Travel Spray,ABBOTT,29.0,3.7143,7,Fragrance,Mid ($26-50),Average (3-3.9)
817,,Montecito Perfume,ABBOTT,84.0,4.1111,9,Fragrance,Premium ($51-100),Good (4-4.4)
818,,Mojave Perfume,ABBOTT,84.0,4.0909,11,Fragrance,Premium ($51-100),Good (4-4.4)
819,,Wild Geranium,AERIN,145.0,4.6667,24,Fragrance,Luxury ($101-250),Top Rated (4.5-5)
820,,Wild Geranium,AERIN,145.0,4.6667,24,Fragrance,Luxury ($101-250),Top Rated (4.5-5)
821,,Wild Geranium,AERIN,145.0,4.6667,24,Fragrance,Luxury ($101-250),Top Rated (4.5-5)
822,,Amber Musk,AERIN,145.0,4.3833,120,Fragrance,Luxury ($101-250),Good (4-4.4)
823,,Amber Musk,AERIN,145.0,4.3833,120,Fragrance,Luxury ($101-250),Good (4-4.4)
824,,Amber Musk,AERIN,145.0,4.3833,120,Fragrance,Luxury ($101-250),Good (4-4.4)
825,,Waterlily Sun,AERIN,145.0,4.3529,51,Fragrance,Luxury ($101-250),Good (4-4.4)
826,,Waterlily Sun,AERIN,145.0,4.3529,51,Fragrance,Luxury ($101-250),Good (4-4.4)
827,,Waterlily Sun,AERIN,145.0,4.3529,51,Fragrance,Luxury ($101-250),Good (4-4.4)
828,,Aegea Blossom Eau de Parfum,AERIN,145.0,4.3529,17,Fragrance,Luxury ($101-250),Good (4-4.4)
829,,Aegea Blossom Eau de Parfum,AERIN,145.0,4.3529,17,Fragrance,Luxury ($101-250),Good (4-4.4)
830,,Aegea Blossom Eau de Parfum,AERIN,145.0,4.3529,17,Fragrance,Luxury ($101-250),Good (4-4.4)
831,,Ikat Jasmine,AERIN,200.0,4.3385,65,Fragrance,Luxury ($101-250),Good (4-4.4)
832,,Ikat Jasmine,AERIN,200.0,4.3385,65,Fragrance,Luxury ($101-250),Good (4-4.4)
833,,Ikat Jasmine,AERIN,200.0,4.3385,65,Fragrance,Luxury ($101-250),Good (4-4.4)
834,,Hibiscus Palm Eau de Parfum,AERIN,145.0,4.3333,60,Fragrance,Luxury ($101-250),Good (4-4.4)
835,,Hibiscus Palm Eau de Parfum,AERIN,145.0,4.3333,60,Fragrance,Luxury ($101-250),Good (4-4.4)
836,,Hibiscus Palm Eau de Parfum,AERIN,145.0,4.3333,60,Fragrance,Luxury ($101-250),Good (4-4.4)
837,,Lilac Path,AERIN,145.0,4.2875,80,Fragrance,Luxury ($101-250),Good (4-4.4)
838,,Lilac Path,AERIN,145.0,4.2875,80,Fragrance,Luxury ($101-250),Good (4-4.4)
839,,Lilac Path,AERIN,145.0,4.2875,80,Fragrance,Luxury ($101-250),Good (4-4.4)
840,,Mediterranean Honeysuckle,AERIN,145.0,4.2158,139,Fragrance,Luxury ($101-250),Good (4-4.4)
841,,Mediterranean Honeysuckle,AERIN,145.0,4.2158,139,Fragrance,Luxury ($101-250),Good (4-4.4)
842,,Mediterranean Honeysuckle,AERIN,145.0,4.2158,139,Fragrance,Luxury ($101-250),Good (4-4.4)
843,,Tangier Vanille,AERIN,145.0,3.6923,39,Fragrance,Luxury ($101-250),Average (3-3.9)
844,,Tangier Vanille,AERIN,145.0,3.6923,39,Fragrance,Luxury ($101-250),Average (3-3.9)
845,,Tangier Vanille,AERIN,145.0,3.6923,39,Fragrance,Luxury ($101-250),Average (3-3.9)
846,,Mediterranean Honeysuckle Clementina,AERIN,145.0,3.5,4,Fragrance,Luxury ($101-250),Average (3-3.9)
847,,Mediterranean Honeysuckle Clementina,AERIN,145.0,3.5,4,Fragrance,Luxury ($101-250),Average (3-3.9)
848,,Mediterranean Honeysuckle Clementina,AERIN,145.0,3.5,4,Fragrance,Luxury ($101-250),Average (3-3.9)
849,,Cedar Violet Eau de Parfum,AERIN,145.0,3.3571,14,Fragrance,Luxury ($101-250),Average (3-3.9)
850,,Cedar Violet Eau de Parfum,AERIN,145.0,3.3571,14,Fragrance,Luxury ($101-250),Average (3-3.9)
851,,Cedar Violet Eau de Parfum,AERIN,145.0,3.3571,14,Fragrance,Luxury ($101-250),Average (3-3.9)
852,,Mediterranean Honeysuckle Mimosa Eau de Parfum,AERIN,135.0,3.2,10,Fragrance,Luxury ($101-250),Average (3-3.9)
853,,Mediterranean Honeysuckle Mimosa Eau de Parfum,AERIN,135.0,3.2,10,Fragrance,Luxury ($101-250),Average (3-3.9)
854,,Mediterranean Honeysuckle Mimosa Eau de Parfum,AERIN,135.0,3.2,10,Fragrance,Luxury ($101-250),Average (3-3.9)
855,,Wild Geranium Travel Spray,AERIN,35.0,4.3333,21,Fragrance,Mid ($26-50),Good (4-4.4)
856,,Wild Geranium Travel Spray,AERIN,35.0,4.3333,21,Fragrance,Mid ($26-50),Good (4-4.4)
857,,Wild Geranium Travel Spray,AERIN,35.0,4.3333,21,Fragrance,Mid ($26-50),Good (4-4.4)
858,,Mediterranean Honeysuckle Eau de Parfum Travel Spray,AERIN,35.0,4.2,50,Fragrance,Mid ($26-50),Good (4-4.4)
859,,Mediterranean Honeysuckle Eau de Parfum Travel Spray,AERIN,35.0,4.2,50,Fragrance,Mid ($26-50),Good (4-4.4)
860,,Mediterranean Honeysuckle Eau de Parfum Travel Spray,AERIN,35.0,4.2,50,Fragrance,Mid ($26-50),Good (4-4.4)
861,,Hibiscus Palm Eau de Parfum Travel Spray,AERIN,35.0,4.0714,14,Fragrance,Mid ($26-50),Good (4-4.4)
862,,Hibiscus Palm Eau de Parfum Travel Spray,AERIN,35.0,4.0714,14,Fragrance,Mid ($26-50),Good (4-4.4)
863,,Hibiscus Palm Eau de Parfum Travel Spray,AERIN,35.0,4.0714,14,Fragrance,Mid ($26-50),Good (4-4.4)
864,,Ikat Jasmine Travel Spray,AERIN,35.0,4.0,13,Fragrance,Mid ($26-50),Good (4-4.4)
865,,Ikat Jasmine Travel Spray,AERIN,35.0,4.0,13,Fragrance,Mid ($26-50),Good (4-4.4)
866,,Ikat Jasmine Travel Spray,AERIN,35.0,4.0,13,Fragrance,Mid ($26-50),Good (4-4.4)
867,,Mini Aegea Blossom Eau de Parfum Travel Spray,AERIN,35.0,3.7059,17,Fragrance,Mid ($26-50),Average (3-3.9)
868,,Mini Aegea Blossom Eau de Parfum Travel Spray,AERIN,35.0,3.7059,17,Fragrance,Mid ($26-50),Average (3-3.9)
869,,Mini Aegea Blossom Eau de Parfum Travel Spray,AERIN,35.0,3.7059,17,Fragrance,Mid ($26-50),Average (3-3.9)
870,,Cedar Violet Eau de Parfum Travel Spray,AERIN,35.0,3.3571,14,Fragrance,Mid ($26-50),Average (3-3.9)
871,,Cedar Violet Eau de Parfum Travel Spray,AERIN,35.0,3.3571,14,Fragrance,Mid ($26-50),Average (3-3.9)
872,,Cedar Violet Eau de Parfum Travel Spray,AERIN,35.0,3.3571,14,Fragrance,Mid ($26-50),Average (3-3.9)
873,,Rose De Grasse Pour Filles Eau de Parfum,AERIN,100.0,2.0,1,Fragrance,Premium ($51-100),Low (1-2.9)
874,,Rose De Grasse Pour Filles Eau de Parfum,AERIN,100.0,2.0,1,Fragrance,Premium ($51-100),Low (1-2.9)
875,,Rose De Grasse Pour Filles Eau de Parfum,AERIN,100.0,2.0,1,Fragrance,Premium ($51-100),Low (1-2.9)
876,,Rose De Grasse,AERIN,260.0,4.5278,36,Fragrance,Ultra ($250+),Top Rated (4.5-5)
877,,Rose De Grasse,AERIN,260.0,4.5278,36,Fragrance,Ultra ($250+),Top Rated (4.5-5)
878,,Rose De Grasse,AERIN,260.0,4.5278,36,Fragrance,Ultra ($250+),Top Rated (4.5-5)
879,,Rose Lip Conditioner,AERIN,35.0,4.26,527,Makeup,Mid ($26-50),Good (4-4.4)
880,,Rose Lip Conditioner,AERIN,35.0,4.26,527,Makeup,Mid ($26-50),Good (4-4.4)
881,,Rose Lip Conditioner,AERIN,35.0,4.26,527,Makeup,Mid ($26-50),Good (4-4.4)
882,,Amber Musk Eau de Parfum Travel Spray,AERIN,35.0,4.1875,48,Mini Size,Mid ($26-50),Good (4-4.4)
883,,Amber Musk Eau de Parfum Travel Spray,AERIN,35.0,4.1875,48,Mini Size,Mid ($26-50),Good (4-4.4)
884,,Amber Musk Eau de Parfum Travel Spray,AERIN,35.0,4.1875,48,Mini Size,Mid ($26-50),Good (4-4.4)
885,,Rose Lip Conditioner,AERIN,35.0,4.26,527,Makeup,Mid ($26-50),Good (4-4.4)
886,,Mediterranean Honeysuckle,AERIN,145.0,4.2158,139,Fragrance,Luxury ($101-250),Good (4-4.4)
887,,Mediterranean Honeysuckle Eau de Parfum Travel Spray,AERIN,35.0,4.2,50,Fragrance,Mid ($26-50),Good (4-4.4)
888,,Amber Musk,AERIN,145.0,4.3833,120,Fragrance,Luxury ($101-250),Good (4-4.4)
889,,Amber Musk Eau de Parfum Travel Spray,AERIN,35.0,4.1875,48,Mini Size,Mid ($26-50),Good (4-4.4)
890,,Hibiscus Palm Eau de Parfum,AERIN,145.0,4.3333,60,Fragrance,Luxury ($101-250),Good (4-4.4)
891,,Ikat Jasmine,AERIN,200.0,4.3385,65,Fragrance,Luxury ($101-250),Good (4-4.4)
892,,Lilac Path,AERIN,145.0,4.2875,80,Fragrance,Luxury ($101-250),Good (4-4.4)
893,,Waterlily Sun,AERIN,145.0,4.3529,51,Fragrance,Luxury ($101-250),Good (4-4.4)
894,,Rose De Grasse,AERIN,260.0,4.5278,36,Fragrance,Ultra ($250+),Top Rated (4.5-5)
895,,Ikat Jasmine Travel Spray,AERIN,35.0,4.0,13,Fragrance,Mid ($26-50),Good (4-4.4)
896,,Wild Geranium Travel Spray,AERIN,35.0,4.3333,21,Fragrance,Mid ($26-50),Good (4-4.4)
897,,Tangier Vanille,AERIN,145.0,3.6923,39,Fragrance,Luxury ($101-250),Average (3-3.9)
898,,Hibiscus Palm Eau de Parfum Travel Spray,AERIN,35.0,4.0714,14,Fragrance,Mid ($26-50),Good (4-4.4)
899,,Mediterranean Honeysuckle Mimosa Eau de Parfum,AERIN,135.0,3.2,10,Fragrance,Luxury ($101-250),Average (3-3.9)
900,,Wild Geranium,AERIN,145.0,4.6667,24,Fragrance,Luxury ($101-250),Top Rated (4.5-5)
901,,Mini Aegea Blossom Eau de Parfum Travel Spray,AERIN,35.0,3.7059,17,Fragrance,Mid ($26-50),Average (3-3.9)
902,,Aegea Blossom Eau de Parfum,AERIN,145.0,4.3529,17,Fragrance,Luxury ($101-250),Good (4-4.4)
903,,Cedar Violet Eau de Parfum Travel Spray,AERIN,35.0,3.3571,14,Fragrance,Mid ($26-50),Average (3-3.9)
904,,Cedar Violet Eau de Parfum,AERIN,145.0,3.3571,14,Fragrance,Luxury ($101-250),Average (3-3.9)
905,,Mediterranean Honeysuckle Clementina,AERIN,145.0,3.5,4,Fragrance,Luxury ($101-250),Average (3-3.9)
906,,Rose De Grasse Pour Filles Eau de Parfum,AERIN,100.0,2.0,1,Fragrance,Premium ($51-100),Low (1-2.9)
907,,Rose Lip Conditioner,AERIN,35.0,4.26,527,Makeup,Mid ($26-50),Good (4-4.4)
908,,Mediterranean Honeysuckle,AERIN,145.0,4.2158,139,Fragrance,Luxury ($101-250),Good (4-4.4)
909,,Mediterranean Honeysuckle Eau de Parfum Travel Spray,AERIN,35.0,4.2,50,Fragrance,Mid ($26-50),Good (4-4.4)
910,,Amber Musk,AERIN,145.0,4.3833,120,Fragrance,Luxury ($101-250),Good (4-4.4)
911,,Amber Musk Eau de Parfum Travel Spray,AERIN,35.0,4.1875,48,Mini Size,Mid ($26-50),Good (4-4.4)
912,,Hibiscus Palm Eau de Parfum,AERIN,145.0,4.3333,60,Fragrance,Luxury ($101-250),Good (4-4.4)
913,,Ikat Jasmine,AERIN,200.0,4.3385,65,Fragrance,Luxury ($101-250),Good (4-4.4)
914,,Lilac Path,AERIN,145.0,4.2875,80,Fragrance,Luxury ($101-250),Good (4-4.4)
915,,Waterlily Sun,AERIN,145.0,4.3529,51,Fragrance,Luxury ($101-250),Good (4-4.4)
916,,Rose De Grasse,AERIN,260.0,4.5278,36,Fragrance,Ultra ($250+),Top Rated (4.5-5)
917,,Ikat Jasmine Travel Spray,AERIN,35.0,4.0,13,Fragrance,Mid ($26-50),Good (4-4.4)
918,,Wild Geranium Travel Spray,AERIN,35.0,4.3333,21,Fragrance,Mid ($26-50),Good (4-4.4)
919,,Tangier Vanille,AERIN,145.0,3.6923,39,Fragrance,Luxury ($101-250),Average (3-3.9)
920,,Hibiscus Palm Eau de Parfum Travel Spray,AERIN,35.0,4.0714,14,Fragrance,Mid ($26-50),Good (4-4.4)
921,,Mediterranean Honeysuckle Mimosa Eau de Parfum,AERIN,135.0,3.2,10,Fragrance,Luxury ($101-250),Average (3-3.9)
922,,Wild Geranium,AERIN,145.0,4.6667,24,Fragrance,Luxury ($101-250),Top Rated (4.5-5)
923,,Mini Aegea Blossom Eau de Parfum Travel Spray,AERIN,35.0,3.7059,17,Fragrance,Mid ($26-50),Average (3-3.9)
924,,Aegea Blossom Eau de Parfum,AERIN,145.0,4.3529,17,Fragrance,Luxury ($101-250),Good (4-4.4)
925,,Cedar Violet Eau de Parfum Travel Spray,AERIN,35.0,3.3571,14,Fragrance,Mid ($26-50),Average (3-3.9)
926,,Cedar Violet Eau de Parfum,AERIN,145.0,3.3571,14,Fragrance,Luxury ($101-250),Average (3-3.9)
927,,Mediterranean Honeysuckle Clementina,AERIN,145.0,3.5,4,Fragrance,Luxury ($101-250),Average (3-3.9)
928,,Rose De Grasse Pour Filles Eau de Parfum,AERIN,100.0,2.0,1,Fragrance,Premium ($51-100),Low (1-2.9)
929,,Restructuring Bond Repair Masque,ALTERNA Haircare,50.0,4.871,31,Hair,Mid ($26-50),Top Rated (4.5-5)
930,,Restructuring Bond Repair Masque,ALTERNA Haircare,50.0,4.871,31,Hair,Mid ($26-50),Top Rated (4.5-5)
931,,Restructuring Bond Repair Masque,ALTERNA Haircare,50.0,4.871,31,Hair,Mid ($26-50),Top Rated (4.5-5)
932,,Renewing Exfoliating Scalp Scrub-to-Foam,ALTERNA Haircare,48.0,4.8615,65,Hair,Mid ($26-50),Top Rated (4.5-5)
933,,Renewing Exfoliating Scalp Scrub-to-Foam,ALTERNA Haircare,48.0,4.8615,65,Hair,Mid ($26-50),Top Rated (4.5-5)
934,,Renewing Exfoliating Scalp Scrub-to-Foam,ALTERNA Haircare,48.0,4.8615,65,Hair,Mid ($26-50),Top Rated (4.5-5)
935,,Renewing Scalp Leave-In Treatment with Hemp,ALTERNA Haircare,48.0,4.8226,62,Hair,Mid ($26-50),Top Rated (4.5-5)
936,,Renewing Scalp Leave-In Treatment with Hemp,ALTERNA Haircare,48.0,4.8226,62,Hair,Mid ($26-50),Top Rated (4.5-5)
937,,Renewing Scalp Leave-In Treatment with Hemp,ALTERNA Haircare,48.0,4.8226,62,Hair,Mid ($26-50),Top Rated (4.5-5)
938,,CAVIAR Anti-Aging Rapid Blowout Balm,ALTERNA Haircare,32.0,4.6927,192,Hair,Mid ($26-50),Top Rated (4.5-5)
939,,CAVIAR Anti-Aging Rapid Blowout Balm,ALTERNA Haircare,32.0,4.6927,192,Hair,Mid ($26-50),Top Rated (4.5-5)
940,,CAVIAR Anti-Aging Rapid Blowout Balm,ALTERNA Haircare,32.0,4.6927,192,Hair,Mid ($26-50),Top Rated (4.5-5)
941,,CAVIAR Anti-Aging Restructuring Bond Repair Shampoo,ALTERNA Haircare,35.0,4.6286,35,Hair,Mid ($26-50),Top Rated (4.5-5)
942,,CAVIAR Anti-Aging Restructuring Bond Repair Shampoo,ALTERNA Haircare,35.0,4.6286,35,Hair,Mid ($26-50),Top Rated (4.5-5)
943,,CAVIAR Anti-Aging Restructuring Bond Repair Shampoo,ALTERNA Haircare,35.0,4.6286,35,Hair,Mid ($26-50),Top Rated (4.5-5)
944,,CAVIAR Anti-Aging Infinite Color Hold Dual-Use Serum,ALTERNA Haircare,36.0,4.5957,94,Hair,Mid ($26-50),Top Rated (4.5-5)
945,,CAVIAR Anti-Aging Infinite Color Hold Dual-Use Serum,ALTERNA Haircare,36.0,4.5957,94,Hair,Mid ($26-50),Top Rated (4.5-5)
946,,CAVIAR Anti-Aging Infinite Color Hold Dual-Use Serum,ALTERNA Haircare,36.0,4.5957,94,Hair,Mid ($26-50),Top Rated (4.5-5)
947,,Renewing Scalp Care Peppermint Leave-In Treatment,ALTERNA Haircare,48.0,4.5938,64,Hair,Mid ($26-50),Top Rated (4.5-5)
948,,Renewing Scalp Care Peppermint Leave-In Treatment,ALTERNA Haircare,48.0,4.5938,64,Hair,Mid ($26-50),Top Rated (4.5-5)
949,,Renewing Scalp Care Peppermint Leave-In Treatment,ALTERNA Haircare,48.0,4.5938,64,Hair,Mid ($26-50),Top Rated (4.5-5)
950,,Alterna Haircare Caviar Anti-Aging Clinical Densifying Foam Conditioner,ALTERNA Haircare,38.0,4.5606,66,Hair,Mid ($26-50),Top Rated (4.5-5)
951,,Alterna Haircare Caviar Anti-Aging Clinical Densifying Foam Conditioner,ALTERNA Haircare,38.0,4.5606,66,Hair,Mid ($26-50),Top Rated (4.5-5)
952,,Alterna Haircare Caviar Anti-Aging Clinical Densifying Foam Conditioner,ALTERNA Haircare,38.0,4.5606,66,Hair,Mid ($26-50),Top Rated (4.5-5)
953,,CAVIAR Anti-Aging Perfect Texture Spray,ALTERNA Haircare,30.0,4.5281,89,Hair,Mid ($26-50),Top Rated (4.5-5)
954,,CAVIAR Anti-Aging Perfect Texture Spray,ALTERNA Haircare,30.0,4.5281,89,Hair,Mid ($26-50),Top Rated (4.5-5)
955,,CAVIAR Anti-Aging Perfect Texture Spray,ALTERNA Haircare,30.0,4.5281,89,Hair,Mid ($26-50),Top Rated (4.5-5)
956,,CAVIAR Anti-Aging Clinical Densifying Styling Mousse,ALTERNA Haircare,38.0,4.5164,122,Hair,Mid ($26-50),Top Rated (4.5-5)
957,,CAVIAR Anti-Aging Clinical Densifying Styling Mousse,ALTERNA Haircare,38.0,4.5164,122,Hair,Mid ($26-50),Top Rated (4.5-5)
958,,CAVIAR Anti-Aging Clinical Densifying Styling Mousse,ALTERNA Haircare,38.0,4.5164,122,Hair,Mid ($26-50),Top Rated (4.5-5)
959,,CAVIAR Anti-Aging Replenishing Moisture Priming Leave-In Conditioner,ALTERNA Haircare,32.0,4.4488,205,Hair,Mid ($26-50),Top Rated (4.5-5)
960,,CAVIAR Anti-Aging Replenishing Moisture Priming Leave-In Conditioner,ALTERNA Haircare,32.0,4.4488,205,Hair,Mid ($26-50),Top Rated (4.5-5)
961,,CAVIAR Anti-Aging Replenishing Moisture Priming Leave-In Conditioner,ALTERNA Haircare,32.0,4.4488,205,Hair,Mid ($26-50),Top Rated (4.5-5)
962,,CAVIAR Anti-Aging Working Hairspray,ALTERNA Haircare,26.0,4.4268,157,Hair,Mid ($26-50),Top Rated (4.5-5)
963,,CAVIAR Anti-Aging Working Hairspray,ALTERNA Haircare,26.0,4.4268,157,Hair,Mid ($26-50),Top Rated (4.5-5)
964,,CAVIAR Anti-Aging Working Hairspray,ALTERNA Haircare,26.0,4.4268,157,Hair,Mid ($26-50),Top Rated (4.5-5)
965,,Alterna Haircare Caviar Anti-Aging Clinical Densifying Shampoo,ALTERNA Haircare,38.0,4.4203,69,Hair,Mid ($26-50),Top Rated (4.5-5)
966,,Alterna Haircare Caviar Anti-Aging Clinical Densifying Shampoo,ALTERNA Haircare,38.0,4.4203,69,Hair,Mid ($26-50),Top Rated (4.5-5)
967,,Alterna Haircare Caviar Anti-Aging Clinical Densifying Shampoo,ALTERNA Haircare,38.0,4.4203,69,Hair,Mid ($26-50),Top Rated (4.5-5)
968,,CAVIAR Anti-Aging Smoothing Anti-Frizz Shampoo,ALTERNA Haircare,35.0,4.3879,116,Hair,Mid ($26-50),Good (4-4.4)
969,,CAVIAR Anti-Aging Smoothing Anti-Frizz Shampoo,ALTERNA Haircare,35.0,4.3879,116,Hair,Mid ($26-50),Good (4-4.4)
970,,CAVIAR Anti-Aging Smoothing Anti-Frizz Shampoo,ALTERNA Haircare,35.0,4.3879,116,Hair,Mid ($26-50),Good (4-4.4)
971,,CAVIAR Anti-Aging Restructuring Bond Repair Leave-In Overnight Serum,ALTERNA Haircare,40.0,4.3761,452,Hair,Mid ($26-50),Good (4-4.4)
972,,CAVIAR Anti-Aging Restructuring Bond Repair Leave-In Overnight Serum,ALTERNA Haircare,40.0,4.3761,452,Hair,Mid ($26-50),Good (4-4.4)
973,,CAVIAR Anti-Aging Restructuring Bond Repair Leave-In Overnight Serum,ALTERNA Haircare,40.0,4.3761,452,Hair,Mid ($26-50),Good (4-4.4)
974,,CAVIAR Anti-Aging Smoothing Anti-Frizz Dry Oil Mist,ALTERNA Haircare,34.0,4.3662,213,Hair,Mid ($26-50),Good (4-4.4)
975,,CAVIAR Anti-Aging Smoothing Anti-Frizz Dry Oil Mist,ALTERNA Haircare,34.0,4.3662,213,Hair,Mid ($26-50),Good (4-4.4)
976,,CAVIAR Anti-Aging Smoothing Anti-Frizz Dry Oil Mist,ALTERNA Haircare,34.0,4.3662,213,Hair,Mid ($26-50),Good (4-4.4)
977,,CAVIAR Anti-Aging Multiplying Volume Styling Mist,ALTERNA Haircare,30.0,4.2685,391,Hair,Mid ($26-50),Good (4-4.4)
978,,CAVIAR Anti-Aging Multiplying Volume Styling Mist,ALTERNA Haircare,30.0,4.2685,391,Hair,Mid ($26-50),Good (4-4.4)
979,,CAVIAR Anti-Aging Multiplying Volume Styling Mist,ALTERNA Haircare,30.0,4.2685,391,Hair,Mid ($26-50),Good (4-4.4)
980,,My Hair My Canvas  Me Time Everyday Conditioner,ALTERNA Haircare,28.0,4.2628,156,Hair,Mid ($26-50),Good (4-4.4)
981,,My Hair My Canvas  Me Time Everyday Conditioner,ALTERNA Haircare,28.0,4.2628,156,Hair,Mid ($26-50),Good (4-4.4)
982,,My Hair My Canvas  Me Time Everyday Conditioner,ALTERNA Haircare,28.0,4.2628,156,Hair,Mid ($26-50),Good (4-4.4)
983,,CAVIAR Anti-Aging Replenishing Moisture Shampoo,ALTERNA Haircare,35.0,4.2482,963,Hair,Mid ($26-50),Good (4-4.4)
984,,CAVIAR Anti-Aging Replenishing Moisture Shampoo,ALTERNA Haircare,35.0,4.2482,963,Hair,Mid ($26-50),Good (4-4.4)
985,,CAVIAR Anti-Aging Replenishing Moisture Shampoo,ALTERNA Haircare,35.0,4.2482,963,Hair,Mid ($26-50),Good (4-4.4)
986,,CAVIAR Anti-Aging Multiplying Volume Styling Mousse,ALTERNA Haircare,32.0,4.2381,21,Hair,Mid ($26-50),Good (4-4.4)
987,,CAVIAR Anti-Aging Multiplying Volume Styling Mousse,ALTERNA Haircare,32.0,4.2381,21,Hair,Mid ($26-50),Good (4-4.4)
988,,CAVIAR Anti-Aging Multiplying Volume Styling Mousse,ALTERNA Haircare,32.0,4.2381,21,Hair,Mid ($26-50),Good (4-4.4)
989,,My Hair My Canvas Me Time Every Day Shampoo,ALTERNA Haircare,28.0,4.225,160,Hair,Mid ($26-50),Good (4-4.4)
990,,My Hair My Canvas Me Time Every Day Shampoo,ALTERNA Haircare,28.0,4.225,160,Hair,Mid ($26-50),Good (4-4.4)
991,,My Hair My Canvas Me Time Every Day Shampoo,ALTERNA Haircare,28.0,4.225,160,Hair,Mid ($26-50),Good (4-4.4)
992,,CAVIAR Anti-Aging Perfect Iron Spray,ALTERNA Haircare,32.0,4.195,159,Hair,Mid ($26-50),Good (4-4.4)
993,,CAVIAR Anti-Aging Perfect Iron Spray,ALTERNA Haircare,32.0,4.195,159,Hair,Mid ($26-50),Good (4-4.4)
994,,CAVIAR Anti-Aging Perfect Iron Spray,ALTERNA Haircare,32.0,4.195,159,Hair,Mid ($26-50),Good (4-4.4)
